miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	5	0.977597	N
hsa-mir-1305	12	2.346233	N
hsa-mir-1306	89	17.401227	N
hsa-mir-1307	8351	1632.782503	N
hsa-mir-130a	2492	487.234343	N
hsa-mir-130b	982	192.000050	N
hsa-mir-132	5425	1060.692741	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	787	153.873767	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	0	0.000000	N
hsa-mir-133a-2	4	0.782078	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	1941	379.503154	N
hsa-mir-1343	4	0.782078	N
hsa-mir-135a-1	9	1.759675	N
hsa-mir-135a-2	8	1.564155	N
hsa-mir-135b	28	5.474543	N
hsa-mir-136	1875	366.598874	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.195519	N
hsa-mir-138-2	3	0.586558	N
hsa-mir-139	754	147.421627	N
hsa-mir-140	12357	2416.033216	N
hsa-mir-141	7044	1377.238648	N
hsa-mir-142	246573	48209.804829	N
hsa-mir-143	35112	6865.077146	N
hsa-mir-144	264	51.617121	N
hsa-mir-145	1997	390.452240	N
hsa-mir-1468	39	7.625257	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	968	189.262778	N
hsa-mir-146b	8717	1704.342603	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.391039	N
hsa-mir-148a	504821	98702.298643	N
hsa-mir-148b	890	174.012265	N
hsa-mir-149	2498	488.407459	N
hsa-mir-150	7645	1494.745807	N
hsa-mir-151a	6022	1177.417822	N
hsa-mir-151b	26	5.083504	N
hsa-mir-152	1428	279.201702	N
hsa-mir-153-1	8	1.564155	N
hsa-mir-153-2	134	26.199599	N
hsa-mir-1537	6	1.173116	N
hsa-mir-1538	2	0.391039	N
hsa-mir-1539	2	0.391039	N
hsa-mir-154	127	24.830964	N
hsa-mir-155	3853	753.336245	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	8594	1680.293717	N
hsa-mir-15b	10978	2146.411965	N
hsa-mir-16-1	7285	1424.358823	N
hsa-mir-16-2	7116	1391.316045	N
hsa-mir-17	27408	5358.795694	Y
hsa-mir-181a-1	164012	32067.527708	Y
hsa-mir-181a-2	146121	28569.490136	N
hsa-mir-181b-1	17374	3396.954042	N
hsa-mir-181b-2	17072	3337.907184	N
hsa-mir-181c	2443	477.653892	Y
hsa-mir-181d	519	101.474568	N
hsa-mir-182	33011	6454.290888	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	8047	1573.344606	N
hsa-mir-184	6	1.173116	N
hsa-mir-185	1106	216.244456	N
hsa-mir-186	3605	704.847434	N
hsa-mir-187	4	0.782078	N
hsa-mir-188	19	3.714869	N
hsa-mir-18a	255	49.857447	N
hsa-mir-18b	40	7.820776	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	151	29.523429	N
hsa-mir-190b	2	0.391039	N
hsa-mir-191	8167	1596.806934	N
hsa-mir-1910	1	0.195519	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	6838	1336.961652	Y
hsa-mir-193a	1194	233.450163	N
hsa-mir-193b	904	176.749537	N
hsa-mir-194-1	1255	245.376846	N
hsa-mir-194-2	1468	287.022478	N
hsa-mir-195	702	137.254618	N
hsa-mir-196a-1	1	0.195519	N
hsa-mir-196a-2	2	0.391039	N
hsa-mir-196b	27040	5286.844555	N
hsa-mir-197	2173	424.863655	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	30	5.865582	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	2346	458.688511	Y
hsa-mir-199a-2	3869	756.464556	Y
hsa-mir-199b	5185	1013.768085	Y
hsa-mir-19a	1755	343.136546	N
hsa-mir-19b-1	2659	519.886083	N
hsa-mir-19b-2	2309	451.454293	N
hsa-mir-200a	4499	879.641777	N
hsa-mir-200b	6147	1201.857747	N
hsa-mir-200c	31397	6138.722578	N
hsa-mir-202	1	0.195519	N
hsa-mir-203a	16877	3299.780901	N
hsa-mir-203b	341	66.672115	N
hsa-mir-204	1071	209.401277	N
hsa-mir-205	48824	9546.039148	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	3	0.586558	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	20860	4078.534668	N
hsa-mir-20b	10147	1983.935344	N
hsa-mir-21	301640	58976.471587	N
hsa-mir-210	1640	320.651815	N
hsa-mir-211	1	0.195519	N
hsa-mir-2110	25	4.887985	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	1	0.195519	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	4	0.782078	N
hsa-mir-2117	1	0.195519	N
hsa-mir-212	80	15.641552	N
hsa-mir-214	35	6.843179	N
hsa-mir-215	17	3.323830	Y
hsa-mir-216a	5	0.977597	N
hsa-mir-216b	2	0.391039	N
hsa-mir-217	98	19.160901	N
hsa-mir-218-1	607	118.680275	N
hsa-mir-218-2	578	113.010213	N
hsa-mir-219a-1	73	14.272916	N
hsa-mir-219a-2	3	0.586558	N
hsa-mir-219b	1	0.195519	N
hsa-mir-22	342614	66987.683451	N
hsa-mir-221	1767	345.482778	N
hsa-mir-222	708	138.427735	N
hsa-mir-223	1253	244.985807	N
hsa-mir-224	34	6.647660	N
hsa-mir-2276	1	0.195519	N
hsa-mir-2277	17	3.323830	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	251	49.075369	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	15308	2993.010964	Y
hsa-mir-23b	3073	600.831114	Y
hsa-mir-23c	5	0.977597	N
hsa-mir-24-1	1829	357.604981	N
hsa-mir-24-2	1752	342.549987	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	104182	20369.602052	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	11417	2232.244981	N
hsa-mir-26a-2	11591	2266.265357	N
hsa-mir-26b	5859	1145.548160	N
hsa-mir-27a	2778	543.152891	Y
hsa-mir-27b	2785	544.521527	Y
hsa-mir-28	23606	4615.430938	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	85	16.619149	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	131	25.613041	N
hsa-mir-29a	28737	5618.640976	N
hsa-mir-29b-1	3186	622.924806	N
hsa-mir-29b-2	3846	751.967609	N
hsa-mir-29c	24919	4872.147910	N
hsa-mir-300	0	0.000000	N
hsa-mir-301a	144	28.154793	N
hsa-mir-301b	38	7.429737	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	2	0.391039	N
hsa-mir-3065	199	38.908360	N
hsa-mir-3074	65	12.708761	N
hsa-mir-30a	65431	12793.029812	Y
hsa-mir-30b	2834	554.101977	N
hsa-mir-30c-1	3871	756.855594	N
hsa-mir-30c-2	3954	773.083705	N
hsa-mir-30d	77731	15197.918422	N
hsa-mir-30e	165764	32410.077695	Y
hsa-mir-31	101	19.747459	N
hsa-mir-3115	0	0.000000	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	2	0.391039	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	1	0.195519	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	2	0.391039	N
hsa-mir-3127	10	1.955194	N
hsa-mir-3128	2	0.391039	N
hsa-mir-3129	1	0.195519	N
hsa-mir-3130-1	12	2.346233	N
hsa-mir-3130-2	10	1.955194	N
hsa-mir-3131	1	0.195519	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	1	0.195519	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	3	0.586558	N
hsa-mir-3137	1	0.195519	N
hsa-mir-3138	1	0.195519	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	2	0.391039	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	0	0.000000	N
hsa-mir-3144	1	0.195519	N
hsa-mir-3145	1	0.195519	N
hsa-mir-3146	1	0.195519	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	1	0.195519	N
hsa-mir-3150a	1	0.195519	N
hsa-mir-3150b	0	0.000000	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	2	0.391039	N
hsa-mir-3154	0	0.000000	N
hsa-mir-3155a	1	0.195519	N
hsa-mir-3155b	0	0.000000	N
