miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	230479	36386.953118	N
hsa-let-7a-2	229853	36288.123148	Y
hsa-let-7a-3	230878	36449.945383	N
hsa-let-7b	684075	107998.581016	N
hsa-let-7c	66148	10443.138745	Y
hsa-let-7d	5827	919.939673	N
hsa-let-7e	12126	1914.396511	N
hsa-let-7f-1	60798	9598.505615	N
hsa-let-7f-2	61517	9712.017993	N
hsa-let-7g	10989	1734.892237	N
hsa-let-7i	6370	1005.665988	N
hsa-mir-1-1	131	20.681671	N
hsa-mir-1-2	128	20.208045	N
hsa-mir-100	61648	9732.699664	N
hsa-mir-101-1	127768	20171.417899	N
hsa-mir-101-2	129860	20501.693134	N
hsa-mir-103a-1	85906	13562.439938	Y
hsa-mir-103a-2	86245	13615.959682	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	938	148.087080	Y
hsa-mir-106b	4762	751.802423	N
hsa-mir-107	765	120.774644	Y
hsa-mir-10a	75828	11971.372147	N
hsa-mir-10b	265785	41960.900275	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.157875	N
hsa-mir-1180	146	23.049801	N
hsa-mir-1181	3	0.473626	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	8	1.263003	N
hsa-mir-1185-2	4	0.631501	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	1	0.157875	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.157875	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	5	0.789377	N
hsa-mir-1227	1	0.157875	N
hsa-mir-1228	0	0.000000	N
hsa-mir-1229	0	0.000000	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.157875	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	1	0.157875	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	5	0.789377	N
hsa-mir-1245b	2	0.315751	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	49	7.735892	N
hsa-mir-1248	1	0.157875	N
hsa-mir-1249	39	6.157139	N
hsa-mir-1250	1	0.157875	N
hsa-mir-1251	5	0.789377	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.473626	N
hsa-mir-1254-2	0	0.000000	N
hsa-mir-1255a	7	1.105127	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	1	0.157875	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	3	0.473626	N
hsa-mir-125a	22980	3627.975575	N
hsa-mir-125b-1	34121	5386.864865	N
hsa-mir-125b-2	34893	5508.744637	N
hsa-mir-126	50326	7945.234935	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	13	2.052380	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	69	10.893399	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	39	6.157139	N
hsa-mir-1269b	3282	518.146903	N
hsa-mir-127	17799	2810.023380	N
hsa-mir-1270	21	3.315382	N
hsa-mir-1271	65	10.261898	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	5	0.789377	N
hsa-mir-1275	3	0.473626	N
hsa-mir-1276	1	0.157875	N
hsa-mir-1277	25	3.946884	N
hsa-mir-1278	0	0.000000	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	6579	1038.661937	N
hsa-mir-128-2	4059	640.816051	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	214	33.785325	N
hsa-mir-1283-2	262	41.363342	Y
hsa-mir-1284	4	0.631501	N
hsa-mir-1285-1	2	0.315751	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	242	38.205835	N
hsa-mir-1288	3	0.473626	N
hsa-mir-1289-1	1	0.157875	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	8	1.263003	N
hsa-mir-129-2	4	0.631501	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	14	2.210255	N
hsa-mir-1292	1	0.157875	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	5	0.789377	N
hsa-mir-1295a	24	3.789008	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	60	9.472521	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	52	8.209518	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	5	0.789377	N
hsa-mir-1305	16	2.526006	N
hsa-mir-1306	80	12.630028	N
hsa-mir-1307	8111	1280.526975	N
hsa-mir-130a	2743	433.052089	N
hsa-mir-130b	467	73.727789	N
hsa-mir-132	6816	1076.078395	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1129	178.241272	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	47	7.420142	Y
hsa-mir-133a-2	34	5.367762	Y
hsa-mir-133b	10	1.578754	Y
hsa-mir-134	3966	626.133644	N
hsa-mir-1343	3	0.473626	N
hsa-mir-135a-1	22	3.473258	N
hsa-mir-135a-2	26	4.104759	N
hsa-mir-135b	103	16.261161	N
hsa-mir-136	2531	399.582514	N
hsa-mir-137	2	0.315751	N
hsa-mir-138-1	3	0.473626	N
hsa-mir-138-2	3	0.473626	N
hsa-mir-139	2575	406.529030	N
hsa-mir-140	16127	2546.055792	N
hsa-mir-141	6872	1084.919415	N
hsa-mir-142	106047	16742.207391	N
hsa-mir-143	251125	39646.447623	N
hsa-mir-144	2004	316.382204	N
hsa-mir-145	12164	1920.395775	N
hsa-mir-1468	36	5.683513	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	1727	272.650732	N
hsa-mir-146b	23511	3711.807387	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	4	0.631501	N
hsa-mir-148a	341330	53887.593697	N
hsa-mir-148b	1048	165.453368	N
hsa-mir-149	5051	797.428400	N
hsa-mir-150	20000	3157.507028	N
hsa-mir-151a	10679	1685.950878	N
hsa-mir-151b	49	7.735892	N
hsa-mir-152	1896	299.331666	N
hsa-mir-153-1	5	0.789377	N
hsa-mir-153-2	65	10.261898	N
hsa-mir-1537	2	0.315751	N
hsa-mir-1538	4	0.631501	N
hsa-mir-1539	0	0.000000	N
hsa-mir-154	252	39.784589	N
hsa-mir-155	2559	404.003024	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	5499	868.156557	N
hsa-mir-15b	2583	407.792033	N
hsa-mir-16-1	4968	784.324746	N
hsa-mir-16-2	4687	739.961772	N
hsa-mir-17	14745	2327.872057	Y
hsa-mir-181a-1	44002	6946.831213	N
hsa-mir-181a-2	38556	6087.042049	N
hsa-mir-181b-1	5608	885.364971	N
hsa-mir-181b-2	5599	883.944093	N
hsa-mir-181c	1271	200.659572	N
hsa-mir-181d	307	48.467733	N
hsa-mir-182	14103	2226.516081	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	2913	459.890899	N
hsa-mir-184	11	1.736629	N
hsa-mir-185	847	133.720423	N
hsa-mir-186	4011	633.238035	N
hsa-mir-187	7	1.105127	N
hsa-mir-188	33	5.209887	N
hsa-mir-18a	131	20.681671	N
hsa-mir-18b	24	3.789008	N
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	193	30.469943	N
hsa-mir-190b	4	0.631501	N
hsa-mir-191	4966	784.008995	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	1	0.157875	N
hsa-mir-192	8390	1324.574198	Y
hsa-mir-193a	1286	203.027702	N
hsa-mir-193b	1116	176.188892	N
hsa-mir-194-1	1728	272.808607	N
hsa-mir-194-2	1870	295.226907	N
hsa-mir-195	1267	200.028070	N
hsa-mir-196a-1	23	3.631133	N
hsa-mir-196a-2	19	2.999632	N
hsa-mir-196b	6729	1062.343240	N
hsa-mir-197	3033	478.835941	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	52	8.209518	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	9110	1438.244451	Y
hsa-mir-199a-2	14806	2337.502453	Y
hsa-mir-199b	19212	3033.101251	Y
hsa-mir-19a	958	151.244587	N
hsa-mir-19b-1	1697	267.914471	N
hsa-mir-19b-2	1516	239.339033	N
hsa-mir-200a	5487	866.262053	N
hsa-mir-200b	9198	1452.137482	N
hsa-mir-200c	40803	6441.787964	N
hsa-mir-202	26	4.104759	N
hsa-mir-203a	5259	830.266473	N
hsa-mir-203b	111	17.524164	N
hsa-mir-204	7991	1261.581933	N
hsa-mir-205	89836	14182.890069	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	2	0.315751	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	9441	1490.501193	N
hsa-mir-20b	4095	646.499564	N
hsa-mir-21	676493	106801.570102	N
hsa-mir-210	953	150.455210	N
hsa-mir-211	3	0.473626	N
hsa-mir-2110	18	2.841756	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.315751	N
hsa-mir-2115	0	0.000000	N
