miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	64904	19854.098196	N
hsa-let-7a-2	65220	19950.762424	Y
hsa-let-7a-3	64986	19879.181951	N
hsa-let-7b	99046	30298.117372	N
hsa-let-7c	10619	3248.346308	Y
hsa-let-7d	3837	1173.736207	N
hsa-let-7e	863	263.991229	N
hsa-let-7f-1	21900	6699.198054	N
hsa-let-7f-2	22383	6846.947491	N
hsa-let-7g	5822	1780.946624	N
hsa-let-7i	1891	578.455868	N
hsa-mir-1-1	1	0.305899	N
hsa-mir-1-2	4	1.223598	N
hsa-mir-100	383874	117426.847204	Y
hsa-mir-101-1	63298	19362.823672	N
hsa-mir-101-2	64437	19711.243151	N
hsa-mir-103a-1	52063	15926.043301	Y
hsa-mir-103a-2	51966	15896.371054	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	1	0.305899	N
hsa-mir-105-2	1	0.305899	N
hsa-mir-106a	897	274.391811	Y
hsa-mir-106b	5802	1774.828635	N
hsa-mir-107	613	187.516366	Y
hsa-mir-10a	12123	3708.419087	N
hsa-mir-10b	26237	8025.883988	N
hsa-mir-1178	1	0.305899	N
hsa-mir-1179	1	0.305899	N
hsa-mir-1180	73	22.330660	N
hsa-mir-1181	3	0.917698	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	1	0.305899	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	4	1.223598	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	1	0.305899	N
hsa-mir-1229	3	0.917698	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	0	0.000000	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	2	0.611799	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	1	0.305899	N
hsa-mir-1248	9	2.753095	N
hsa-mir-1249	10	3.058995	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	0	0.000000	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	6	1.835397	N
hsa-mir-1254-2	6	1.835397	N
hsa-mir-1255a	1	0.305899	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	0	0.000000	N
hsa-mir-125a	643	196.693349	N
hsa-mir-125b-1	7192	2200.028877	N
hsa-mir-125b-2	7242	2215.323850	N
hsa-mir-126	13442	4111.900468	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	1	0.305899	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	15	4.588492	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	2079	635.964966	N
hsa-mir-1269b	1	0.305899	N
hsa-mir-127	255	78.004361	N
hsa-mir-1270	26	7.953386	N
hsa-mir-1271	43	13.153677	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	6	1.835397	N
hsa-mir-1275	1	0.305899	N
hsa-mir-1276	0	0.000000	N
hsa-mir-1277	43	13.153677	N
hsa-mir-1278	1	0.305899	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	9233	2824.369664	N
hsa-mir-128-2	5701	1743.932790	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	0	0.000000	N
hsa-mir-1284	7	2.141296	N
hsa-mir-1285-1	1	0.305899	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	0	0.000000	N
hsa-mir-1287	138	42.214125	N
hsa-mir-1288	6	1.835397	N
hsa-mir-1289-1	0	0.000000	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	2	0.611799	N
hsa-mir-129-2	3	0.917698	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	0	0.000000	N
hsa-mir-1292	5	1.529497	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	1	0.305899	N
hsa-mir-1295a	9	2.753095	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	38	11.624179	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	42	12.847777	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	3	0.917698	N
hsa-mir-1305	0	0.000000	N
hsa-mir-1306	74	22.636560	N
hsa-mir-1307	18816	5755.804136	N
hsa-mir-130a	534	163.350309	N
hsa-mir-130b	816	249.613955	N
hsa-mir-132	1585	484.850635	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	2	0.611799	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	3	0.917698	N
hsa-mir-133a-2	1	0.305899	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	77	23.554258	N
hsa-mir-1343	5	1.529497	N
hsa-mir-135a-1	2	0.611799	N
hsa-mir-135a-2	1	0.305899	N
hsa-mir-135b	0	0.000000	N
hsa-mir-136	28	8.565185	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	2	0.611799	N
hsa-mir-139	258	78.922059	N
hsa-mir-140	6241	1909.118496	N
hsa-mir-141	6149	1880.975746	N
hsa-mir-142	173723	53141.770938	N
hsa-mir-143	39422	12059.168296	N
hsa-mir-144	4414	1350.240192	N
hsa-mir-145	2605	796.868079	N
hsa-mir-1468	32	9.788783	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	440	134.595760	N
hsa-mir-146b	4654	1423.656061	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	0	0.000000	N
hsa-mir-148a	287604	87977.906718	N
hsa-mir-148b	416	127.254173	N
hsa-mir-149	97	29.672247	N
hsa-mir-150	5438	1663.481234	N
hsa-mir-151a	6017	1840.597018	N
hsa-mir-151b	18	5.506190	N
hsa-mir-152	257	78.616160	N
hsa-mir-153-1	10	3.058995	N
hsa-mir-153-2	157	48.026214	N
hsa-mir-1537	5	1.529497	N
hsa-mir-1538	2	0.611799	N
hsa-mir-1539	1	0.305899	N
hsa-mir-154	3	0.917698	N
hsa-mir-155	2526	772.702022	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	3892	1190.560677	N
hsa-mir-15b	8028	2455.760821	N
hsa-mir-16-1	4622	1413.867279	N
hsa-mir-16-2	4564	1396.125110	N
hsa-mir-17	12689	3881.558178	Y
hsa-mir-181a-1	86891	26579.909503	N
hsa-mir-181a-2	74472	22780.944177	N
hsa-mir-181b-1	8842	2704.762977	N
hsa-mir-181b-2	7997	2446.277938	N
hsa-mir-181c	916	280.203900	N
hsa-mir-181d	140	42.825924	N
hsa-mir-182	74140	22679.385558	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	18894	5779.664294	N
hsa-mir-184	32	9.788783	N
hsa-mir-185	1011	309.264349	N
hsa-mir-186	2468	754.959854	N
hsa-mir-187	0	0.000000	N
hsa-mir-188	19	5.812090	N
hsa-mir-18a	137	41.908225	N
hsa-mir-18b	22	6.729788	N
hsa-mir-1908	1	0.305899	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	101	30.895845	N
hsa-mir-190b	6	1.835397	N
hsa-mir-191	17124	5238.222259	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	6167	1886.481936	Y
hsa-mir-193a	570	174.362689	N
hsa-mir-193b	1362	416.635057	N
hsa-mir-194-1	998	305.287656	N
hsa-mir-194-2	1069	327.006517	N
hsa-mir-195	330	100.946820	N
hsa-mir-196a-1	0	0.000000	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	11085	3390.895453	N
hsa-mir-197	1814	554.901610	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	60	18.353967	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	924	282.651096	Y
hsa-mir-199a-2	1576	482.097540	Y
hsa-mir-199b	1767	540.524336	Y
hsa-mir-19a	982	300.393264	N
hsa-mir-19b-1	1519	464.661271	N
hsa-mir-19b-2	1318	403.175481	N
hsa-mir-200a	7561	2312.905776	N
hsa-mir-200b	8184	2503.481136	N
hsa-mir-200c	20402	6240.960671	N
hsa-mir-202	1	0.305899	N
hsa-mir-203a	28027	8573.444012	N
hsa-mir-203b	983	300.699164	N
hsa-mir-204	5	1.529497	N
hsa-mir-205	49321	15087.266996	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	8	2.447196	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	6999	2140.990282	N
hsa-mir-20b	5033	1539.591955	N
hsa-mir-21	206789	63256.642301	N
hsa-mir-210	15133	4629.176445	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	13	3.976693	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	3	0.917698	N
hsa-mir-2116	1	0.305899	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	26	7.953386	N
hsa-mir-214	27	8.259285	N
hsa-mir-215	15	4.588492	Y
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	0	0.000000	N
hsa-mir-217	30	9.176984	N
hsa-mir-218-1	789	241.354670	N
hsa-mir-218-2	747	228.506893	N
hsa-mir-219a-1	82	25.083755	N
hsa-mir-219a-2	2	0.611799	N
hsa-mir-219b	4	1.223598	N
hsa-mir-22	151067	46211.312896	N
hsa-mir-221	568	173.750890	N
hsa-mir-222	152	46.496717	N
hsa-mir-223	368	112.570999	N
hsa-mir-224	47	14.377274	N
hsa-mir-2276	1	0.305899	N
hsa-mir-2277	3	0.917698	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	190	58.120896	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	14216	4348.666645	Y
hsa-mir-23b	890	272.250515	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1348	412.352465	N
hsa-mir-24-2	1336	408.681671	N
