miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-let-7a-1	96924	20306.653004	N
hsa-let-7a-2	96312	20178.432216	Y
hsa-let-7a-3	96361	20188.698259	N
hsa-let-7b	56605	11859.375318	N
hsa-let-7c	26566	5565.871649	Y
hsa-let-7d	6570	1376.487869	N
hsa-let-7e	4927	1032.261146	N
hsa-let-7f-1	59910	12551.809474	N
hsa-let-7f-2	60928	12765.091765	N
hsa-let-7g	8170	1711.705615	N
hsa-let-7i	3744	784.409525	N
hsa-mir-1-1	9	1.885600	N
hsa-mir-1-2	13	2.723644	N
hsa-mir-100	392178	82165.640726	Y
hsa-mir-101-1	54272	11370.585942	N
hsa-mir-101-2	55493	11626.398984	N
hsa-mir-103a-1	75207	15756.700636	Y
hsa-mir-103a-2	76174	15959.297861	Y
hsa-mir-103b-1	0	0.000000	N
hsa-mir-103b-2	0	0.000000	N
hsa-mir-105-1	0	0.000000	N
hsa-mir-105-2	0	0.000000	N
hsa-mir-106a	3265	684.053713	Y
hsa-mir-106b	11254	2357.837820	N
hsa-mir-107	1523	319.085392	Y
hsa-mir-10a	1882	394.299874	N
hsa-mir-10b	30382	6365.365973	N
hsa-mir-1178	0	0.000000	N
hsa-mir-1179	1	0.209511	N
hsa-mir-1180	168	35.197863	N
hsa-mir-1181	2	0.419022	N
hsa-mir-1182	0	0.000000	N
hsa-mir-1183	0	0.000000	N
hsa-mir-1184-1	0	0.000000	N
hsa-mir-1184-2	0	0.000000	N
hsa-mir-1184-3	0	0.000000	N
hsa-mir-1185-1	0	0.000000	N
hsa-mir-1185-2	0	0.000000	N
hsa-mir-1193	0	0.000000	N
hsa-mir-1197	0	0.000000	N
hsa-mir-1199	0	0.000000	N
hsa-mir-1200	0	0.000000	N
hsa-mir-1202	0	0.000000	N
hsa-mir-1203	0	0.000000	N
hsa-mir-1204	0	0.000000	N
hsa-mir-1205	0	0.000000	N
hsa-mir-1206	0	0.000000	N
hsa-mir-1207	0	0.000000	N
hsa-mir-1208	0	0.000000	N
hsa-mir-122	0	0.000000	N
hsa-mir-1224	0	0.000000	N
hsa-mir-1225	0	0.000000	N
hsa-mir-1226	5	1.047555	N
hsa-mir-1227	0	0.000000	N
hsa-mir-1228	3	0.628533	N
hsa-mir-1229	1	0.209511	N
hsa-mir-1231	0	0.000000	N
hsa-mir-1233-1	0	0.000000	N
hsa-mir-1233-2	0	0.000000	N
hsa-mir-1234	1	0.209511	N
hsa-mir-1236	0	0.000000	N
hsa-mir-1237	0	0.000000	N
hsa-mir-1238	0	0.000000	N
hsa-mir-124-1	0	0.000000	N
hsa-mir-124-2	0	0.000000	N
hsa-mir-124-3	0	0.000000	N
hsa-mir-1243	0	0.000000	N
hsa-mir-1244-1	0	0.000000	N
hsa-mir-1244-2	0	0.000000	N
hsa-mir-1244-3	0	0.000000	N
hsa-mir-1244-4	0	0.000000	N
hsa-mir-1245a	0	0.000000	N
hsa-mir-1245b	0	0.000000	N
hsa-mir-1246	0	0.000000	N
hsa-mir-1247	3	0.628533	N
hsa-mir-1248	2	0.419022	N
hsa-mir-1249	12	2.514133	N
hsa-mir-1250	0	0.000000	N
hsa-mir-1251	1	0.209511	N
hsa-mir-1252	0	0.000000	N
hsa-mir-1253	0	0.000000	N
hsa-mir-1254-1	3	0.628533	N
hsa-mir-1254-2	7	1.466578	N
hsa-mir-1255a	0	0.000000	N
hsa-mir-1255b-1	0	0.000000	N
hsa-mir-1255b-2	0	0.000000	N
hsa-mir-1256	0	0.000000	N
hsa-mir-1257	0	0.000000	N
hsa-mir-1258	1	0.209511	N
hsa-mir-125a	4666	977.578752	N
hsa-mir-125b-1	7756	1624.968023	N
hsa-mir-125b-2	7915	1658.280287	N
hsa-mir-126	7359	1541.792120	N
hsa-mir-1260a	0	0.000000	N
hsa-mir-1260b	0	0.000000	N
hsa-mir-1261	0	0.000000	N
hsa-mir-1262	0	0.000000	N
hsa-mir-1263	0	0.000000	N
hsa-mir-1264	0	0.000000	N
hsa-mir-1265	0	0.000000	N
hsa-mir-1266	11	2.304622	N
hsa-mir-1267	0	0.000000	N
hsa-mir-1268a	0	0.000000	N
hsa-mir-1268b	0	0.000000	N
hsa-mir-1269a	4964	1040.013057	N
hsa-mir-1269b	2	0.419022	N
hsa-mir-127	153	32.055197	N
hsa-mir-1270	32	6.704355	N
hsa-mir-1271	81	16.970398	N
hsa-mir-1272	0	0.000000	N
hsa-mir-1273a	0	0.000000	N
hsa-mir-1273c	0	0.000000	N
hsa-mir-1273d	0	0.000000	N
hsa-mir-1273e	0	0.000000	N
hsa-mir-1273f	0	0.000000	N
hsa-mir-1273g	0	0.000000	N
hsa-mir-1273h	17	3.561689	N
hsa-mir-1275	2	0.419022	N
hsa-mir-1276	5	1.047555	N
hsa-mir-1277	40	8.380444	N
hsa-mir-1278	3	0.628533	N
hsa-mir-1279	0	0.000000	N
hsa-mir-128-1	41002	8590.373762	N
hsa-mir-128-2	25660	5376.054600	N
hsa-mir-1281	0	0.000000	N
hsa-mir-1282	0	0.000000	N
hsa-mir-1283-1	0	0.000000	N
hsa-mir-1283-2	2	0.419022	Y
hsa-mir-1284	11	2.304622	N
hsa-mir-1285-1	1	0.209511	N
hsa-mir-1285-2	0	0.000000	N
hsa-mir-1286	3	0.628533	N
hsa-mir-1287	200	41.902218	N
hsa-mir-1288	6	1.257067	N
hsa-mir-1289-1	1	0.209511	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	17	3.561689	N
hsa-mir-129-2	10	2.095111	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	5	1.047555	N
hsa-mir-1292	10	2.095111	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	0	0.000000	N
hsa-mir-1295a	20	4.190222	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	20	4.190222	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	0	0.000000	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	80	16.760887	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	15	3.142666	N
hsa-mir-1305	5	1.047555	N
hsa-mir-1306	94	19.694043	N
hsa-mir-1307	24220	5074.358629	N
hsa-mir-130a	2077	435.154536	N
hsa-mir-130b	1514	317.199792	N
hsa-mir-132	2870	601.296832	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	3	0.628533	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	3	0.628533	Y
hsa-mir-133a-2	2	0.419022	N
hsa-mir-133b	1	0.209511	Y
hsa-mir-134	30	6.285333	N
hsa-mir-1343	3	0.628533	N
hsa-mir-135a-1	6	1.257067	N
hsa-mir-135a-2	2	0.419022	N
hsa-mir-135b	9	1.885600	N
hsa-mir-136	30	6.285333	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	0	0.000000	N
hsa-mir-138-2	8	1.676089	N
hsa-mir-139	444	93.022924	N
hsa-mir-140	16713	3501.558867	N
hsa-mir-141	10551	2210.551523	N
hsa-mir-142	359911	75405.346346	N
hsa-mir-143	15656	3280.105644	N
hsa-mir-144	113	23.674753	N
hsa-mir-145	492	103.079457	N
hsa-mir-1468	36	7.542399	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2205	461.971956	N
hsa-mir-146b	4798	1005.234216	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	2	0.419022	N
hsa-mir-148a	443499	92917.959437	N
hsa-mir-148b	1860	389.690630	N
hsa-mir-149	1258	263.564953	N
hsa-mir-150	12499	2618.679129	N
hsa-mir-151a	5463	1144.559091	N
hsa-mir-151b	12	2.514133	N
hsa-mir-152	659	138.067809	N
hsa-mir-153-1	3	0.628533	N
hsa-mir-153-2	67	14.037243	N
hsa-mir-1537	16	3.352177	N
hsa-mir-1538	13	2.723644	N
hsa-mir-1539	2	0.419022	N
hsa-mir-154	4	0.838044	N
hsa-mir-155	4057	849.986497	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	8682	1818.975294	N
hsa-mir-15b	12957	2714.635209	N
hsa-mir-16-1	7508	1573.009273	N
hsa-mir-16-2	7582	1588.513094	N
hsa-mir-17	28695	6011.920762	Y
hsa-mir-181a-1	281758	59031.426035	N
hsa-mir-181a-2	248510	52065.601275	N
hsa-mir-181b-1	31116	6519.147114	N
hsa-mir-181b-2	29881	6260.400916	N
hsa-mir-181c	2271	475.799688	N
hsa-mir-181d	399	83.594925	N
hsa-mir-182	22840	4785.233323	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	7722	1617.844646	N
hsa-mir-184	34	7.123377	N
hsa-mir-185	1245	260.841309	N
hsa-mir-186	2835	593.963944	N
hsa-mir-187	0	0.000000	N
hsa-mir-188	25	5.237777	N
hsa-mir-18a	293	61.386750	N
hsa-mir-18b	58	12.151643	N
hsa-mir-1908	1	0.209511	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	97	20.322576	N
hsa-mir-190b	4	0.838044	N
hsa-mir-191	6234	1306.092143	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	8609	1803.680984	Y
hsa-mir-193a	743	155.666741	N
hsa-mir-193b	898	188.140960	N
hsa-mir-194-1	1630	341.503079	N
hsa-mir-194-2	1751	366.853921	N
hsa-mir-195	8	1.676089	N
hsa-mir-196a-1	1	0.209511	N
hsa-mir-196a-2	0	0.000000	N
hsa-mir-196b	27041	5665.389417	N
hsa-mir-197	2790	584.535944	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	31	6.494844	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	108	22.627198	Y
hsa-mir-199a-2	166	34.778841	Y
hsa-mir-199b	207	43.368796	Y
hsa-mir-19a	1674	350.721567	N
hsa-mir-19b-1	2257	472.866533	N
hsa-mir-19b-2	1883	394.509385	N
hsa-mir-200a	2348	491.932042	N
hsa-mir-200b	1894	396.814007	N
hsa-mir-200c	50563	10593.509304	N
hsa-mir-202	1	0.209511	N
hsa-mir-203a	2001	419.231693	N
hsa-mir-203b	119	24.931820	N
hsa-mir-204	348	72.909860	N
hsa-mir-205	35835	7507.829953	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	20	4.190222	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	20841	4366.420652	N
hsa-mir-20b	15704	3290.162176	N
hsa-mir-21	187444	39271.596979	N
hsa-mir-210	5838	1223.125750	N
hsa-mir-211	2	0.419022	N
hsa-mir-2110	31	6.494844	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	0	0.000000	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	0	0.000000	N
hsa-mir-2117	1	0.209511	N
hsa-mir-212	94	19.694043	N
hsa-mir-214	0	0.000000	N
hsa-mir-215	21	4.399733	Y
hsa-mir-216a	1	0.209511	N
hsa-mir-216b	1	0.209511	N
hsa-mir-217	2	0.419022	N
hsa-mir-218-1	568	119.002300	N
hsa-mir-218-2	603	126.335188	N
hsa-mir-219a-1	73	15.294310	N
hsa-mir-219a-2	3	0.628533	N
hsa-mir-219b	11	2.304622	N
hsa-mir-22	363003	76053.154640	N
hsa-mir-221	613	128.430299	N
hsa-mir-222	199	41.692707	N
hsa-mir-223	263	55.101417	N
hsa-mir-224	73	15.294310	N
hsa-mir-2276	1	0.209511	N
hsa-mir-2277	13	2.723644	N
hsa-mir-2278	1	0.209511	N
hsa-mir-2355	264	55.310928	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	6578	1378.163958	Y
hsa-mir-23b	2595	543.681282	Y
hsa-mir-23c	0	0.000000	N
hsa-mir-24-1	1263	264.612508	N
hsa-mir-24-2	1282	268.593219	N
hsa-mir-2467	2	0.419022	N
hsa-mir-25	133564	27983.139385	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	8500	1780.844275	N
hsa-mir-26a-2	8813	1846.421247	N
hsa-mir-26b	3598	753.820906	N
hsa-mir-27a	1403	293.944061	Y
hsa-mir-27b	3029	634.609095	Y
hsa-mir-28	28071	5881.185841	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	62	12.989688	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	1	0.209511	N
hsa-mir-29a	12207	2557.501890	N
hsa-mir-29b-1	3137	657.236293	Y
hsa-mir-29b-2	3694	773.933971	Y
hsa-mir-29c	21340	4470.966686	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	153	32.055197	N
hsa-mir-301b	30	6.285333	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	7	1.466578	N
hsa-mir-3065	87	18.227465	N
hsa-mir-3074	91	19.065509	N
hsa-mir-30a	6931	1452.121373	Y
hsa-mir-30b	1519	318.247348	Y
hsa-mir-30c-1	2805	587.678611	Y
hsa-mir-30c-2	2790	584.535944	Y
hsa-mir-30d	62163	13023.837962	N
hsa-mir-30e	157923	33086.620056	Y
hsa-mir-31	1	0.209511	N
hsa-mir-3115	1	0.209511	N
hsa-mir-3116-1	0	0.000000	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	0	0.000000	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	0	0.000000	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	3	0.628533	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	0	0.000000	N
hsa-mir-3127	9	1.885600	N
hsa-mir-3128	3	0.628533	N
hsa-mir-3129	0	0.000000	N
