miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-1289-1	1	0.099724	N
hsa-mir-1289-2	0	0.000000	N
hsa-mir-129-1	1	0.099724	N
hsa-mir-129-2	2	0.199448	N
hsa-mir-1290	0	0.000000	N
hsa-mir-1291	17	1.695311	N
hsa-mir-1292	5	0.498621	N
hsa-mir-1293	0	0.000000	N
hsa-mir-1294	3	0.299173	N
hsa-mir-1295a	129	12.864421	N
hsa-mir-1295b	0	0.000000	N
hsa-mir-1296	48	4.786761	N
hsa-mir-1297	0	0.000000	N
hsa-mir-1298	3	0.299173	N
hsa-mir-1299	0	0.000000	N
hsa-mir-1301	76	7.579039	N
hsa-mir-1302-1	0	0.000000	N
hsa-mir-1302-10	0	0.000000	N
hsa-mir-1302-11	0	0.000000	N
hsa-mir-1302-2	0	0.000000	N
hsa-mir-1302-3	0	0.000000	N
hsa-mir-1302-4	0	0.000000	N
hsa-mir-1302-5	0	0.000000	N
hsa-mir-1302-6	0	0.000000	N
hsa-mir-1302-7	0	0.000000	N
hsa-mir-1302-8	0	0.000000	N
hsa-mir-1302-9	0	0.000000	N
hsa-mir-1303	0	0.000000	N
hsa-mir-1304	1	0.099724	N
hsa-mir-1305	18	1.795035	N
hsa-mir-1306	84	8.376832	N
hsa-mir-1307	9370	934.415687	N
hsa-mir-130a	5734	571.818522	N
hsa-mir-130b	452	45.075335	N
hsa-mir-132	9155	912.974985	N
hsa-mir-1321	0	0.000000	N
hsa-mir-1322	0	0.000000	N
hsa-mir-1323	1572	156.766431	N
hsa-mir-1324	0	0.000000	N
hsa-mir-133a-1	4	0.398897	N
hsa-mir-133a-2	5	0.498621	N
hsa-mir-133b	0	0.000000	N
hsa-mir-134	6674	665.559263	N
hsa-mir-1343	3	0.299173	N
hsa-mir-135a-1	128	12.764697	N
hsa-mir-135a-2	173	17.252285	N
hsa-mir-135b	242	24.133255	N
hsa-mir-136	4483	447.063556	N
hsa-mir-137	0	0.000000	N
hsa-mir-138-1	1	0.099724	N
hsa-mir-138-2	0	0.000000	N
hsa-mir-139	2119	211.315565	N
hsa-mir-140	22247	2218.564117	N
hsa-mir-141	7438	741.748546	N
hsa-mir-142	64956	6477.684668	N
hsa-mir-143	66868	6668.357324	N
hsa-mir-144	451	44.975611	N
hsa-mir-145	1939	193.365210	N
hsa-mir-1468	118	11.767455	N
hsa-mir-1469	0	0.000000	N
hsa-mir-146a	2012	200.645076	N
hsa-mir-146b	22283	2222.154188	N
hsa-mir-1470	0	0.000000	N
hsa-mir-1471	0	0.000000	N
hsa-mir-147a	0	0.000000	N
hsa-mir-147b	1	0.099724	N
hsa-mir-148a	522157	52071.685340	N
hsa-mir-148b	1795	179.004926	N
hsa-mir-149	909	90.649291	N
hsa-mir-150	8352	832.896458	N
hsa-mir-151a	19376	1932.255960	N
hsa-mir-151b	82	8.177384	N
hsa-mir-152	3282	327.294801	N
hsa-mir-153-1	4	0.398897	N
hsa-mir-153-2	104	10.371316	N
hsa-mir-1537	4	0.398897	N
hsa-mir-1538	5	0.498621	N
hsa-mir-1539	1	0.099724	N
hsa-mir-154	380	37.895193	N
hsa-mir-155	3507	349.732744	N
hsa-mir-1587	0	0.000000	N
hsa-mir-15a	9090	906.492913	N
hsa-mir-15b	9788	976.100399	N
hsa-mir-16-1	8279	825.616592	N
hsa-mir-16-2	8217	819.433692	N
hsa-mir-17	18241	1819.069001	Y
hsa-mir-181a-1	48144	4801.121538	N
hsa-mir-181a-2	45997	4587.013696	N
hsa-mir-181b-1	6607	658.877742	N
hsa-mir-181b-2	6559	654.090981	N
hsa-mir-181c	16042	1599.775501	N
hsa-mir-181d	6906	688.695275	N
hsa-mir-182	527929	52647.293381	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	115270	11495.207704	N
hsa-mir-184	13	1.296415	N
hsa-mir-185	1153	114.981994	N
hsa-mir-186	5881	586.477978	N
hsa-mir-187	0	0.000000	N
hsa-mir-188	17	1.695311	N
hsa-mir-18a	125	12.465524	Y
hsa-mir-18b	13	1.296415	Y
hsa-mir-1908	1	0.099724	N
hsa-mir-1909	1	0.099724	N
hsa-mir-190a	346	34.504571	N
hsa-mir-190b	5	0.498621	N
hsa-mir-191	7700	767.876285	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	10	0.997242	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	8579	855.533850	Y
hsa-mir-193a	1464	145.996218	N
hsa-mir-193b	1116	111.292199	N
hsa-mir-194-1	2171	216.501223	N
hsa-mir-194-2	2520	251.304966	N
hsa-mir-195	2619	261.177661	N
hsa-mir-196a-1	13	1.296415	N
hsa-mir-196a-2	19	1.894760	N
hsa-mir-196b	4119	410.763950	N
hsa-mir-197	3262	325.300317	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	55	5.484831	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	315	31.413121	Y
hsa-mir-199a-2	511	50.959063	Y
hsa-mir-199b	677	67.513279	Y
hsa-mir-19a	1427	142.306423	N
hsa-mir-19b-1	2330	232.357369	N
hsa-mir-19b-2	1984	197.852799	N
hsa-mir-200a	4426	441.379277	N
hsa-mir-200b	7936	791.411194	N
hsa-mir-200c	33933	3383.941034	N
hsa-mir-202	0	0.000000	N
hsa-mir-203a	1730	172.522854	N
hsa-mir-203b	36	3.590071	N
hsa-mir-204	702	70.006383	N
hsa-mir-205	37584	3748.034062	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	1	0.099724	N
hsa-mir-208a	1	0.099724	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	12544	1250.940274	N
hsa-mir-20b	3215	320.613280	N
hsa-mir-21	859085	85671.558172	N
hsa-mir-210	1077	107.402956	N
hsa-mir-211	1	0.099724	N
hsa-mir-2110	30	2.991726	N
hsa-mir-2113	2	0.199448	N
hsa-mir-2114	2	0.199448	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	27	2.692553	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	127	12.664972	N
hsa-mir-214	1	0.099724	N
hsa-mir-215	25	2.493105	Y
hsa-mir-216a	2	0.199448	N
hsa-mir-216b	3	0.299173	N
hsa-mir-217	80	7.977935	N
hsa-mir-218-1	1070	106.704886	N
hsa-mir-218-2	1036	103.314264	N
hsa-mir-219a-1	161	16.055595	N
hsa-mir-219a-2	7	0.698069	N
hsa-mir-219b	5	0.498621	N
hsa-mir-22	596095	59445.092707	N
hsa-mir-221	10099	1007.114623	N
hsa-mir-222	3325	331.582941	N
hsa-mir-223	3445	343.549844	N
hsa-mir-224	50	4.986210	N
hsa-mir-2276	1	0.099724	N
hsa-mir-2277	20	1.994484	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	268	26.726084	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	41765	4164.980912	Y
hsa-mir-23b	8370	834.691494	Y
hsa-mir-23c	9	0.897518	N
hsa-mir-24-1	5758	574.211902	N
hsa-mir-24-2	5795	577.901697	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	47538	4740.688677	N
hsa-mir-2681	1	0.099724	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	36783	3668.154984	N
hsa-mir-26a-2	36909	3680.720232	N
hsa-mir-26b	11272	1124.091101	N
hsa-mir-27a	6974	695.476521	Y
hsa-mir-27b	6655	663.664503	Y
hsa-mir-28	36862	3676.033195	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	103	10.271592	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	355	35.402088	N
hsa-mir-29a	115051	11473.368106	N
hsa-mir-29b-1	9730	970.316396	Y
hsa-mir-29b-2	10607	1057.774513	Y
hsa-mir-29c	64528	6435.002713	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	98	9.772971	N
hsa-mir-301b	9	0.897518	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	1	0.099724	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.099724	N
hsa-mir-3065	515	51.357959	N
hsa-mir-3074	48	4.786761	N
hsa-mir-30a	57694	5753.487579	Y
hsa-mir-30b	7500	747.931446	Y
hsa-mir-30c-1	5717	570.123210	Y
hsa-mir-30c-2	5663	564.738104	N
hsa-mir-30d	193817	19328.243876	N
hsa-mir-30e	208076	20750.211141	Y
hsa-mir-31	712	71.003625	N
hsa-mir-3115	2	0.199448	N
hsa-mir-3116-1	1	0.099724	N
hsa-mir-3116-2	0	0.000000	N
hsa-mir-3117	0	0.000000	N
hsa-mir-3118-1	0	0.000000	N
hsa-mir-3118-2	0	0.000000	N
hsa-mir-3118-3	0	0.000000	N
hsa-mir-3118-4	0	0.000000	N
hsa-mir-3119-1	0	0.000000	N
hsa-mir-3119-2	0	0.000000	N
hsa-mir-3120	0	0.000000	N
hsa-mir-3121	1	0.099724	N
hsa-mir-3122	0	0.000000	N
hsa-mir-3123	0	0.000000	N
hsa-mir-3124	2	0.199448	N
hsa-mir-3125	0	0.000000	N
hsa-mir-3126	1	0.099724	N
hsa-mir-3127	30	2.991726	N
hsa-mir-3128	0	0.000000	N
hsa-mir-3129	2	0.199448	N
hsa-mir-3130-1	5	0.498621	N
hsa-mir-3130-2	6	0.598345	N
hsa-mir-3131	0	0.000000	N
hsa-mir-3132	0	0.000000	N
hsa-mir-3133	0	0.000000	N
hsa-mir-3134	0	0.000000	N
hsa-mir-3135a	0	0.000000	N
hsa-mir-3135b	0	0.000000	N
hsa-mir-3136	2	0.199448	N
hsa-mir-3137	2	0.199448	N
hsa-mir-3138	0	0.000000	N
hsa-mir-3139	0	0.000000	N
hsa-mir-3140	3	0.299173	N
hsa-mir-3141	0	0.000000	N
hsa-mir-3142	0	0.000000	N
hsa-mir-3143	2	0.199448	N
hsa-mir-3144	3	0.299173	N
hsa-mir-3145	0	0.000000	N
hsa-mir-3146	1	0.099724	N
hsa-mir-3147	0	0.000000	N
hsa-mir-3148	0	0.000000	N
hsa-mir-3149	0	0.000000	N
hsa-mir-3150a	0	0.000000	N
hsa-mir-3150b	3	0.299173	N
hsa-mir-3151	0	0.000000	N
hsa-mir-3152	0	0.000000	N
hsa-mir-3153	0	0.000000	N
hsa-mir-3154	2	0.199448	N
hsa-mir-3155a	0	0.000000	N
hsa-mir-3155b	0	0.000000	N
hsa-mir-3156-1	0	0.000000	N
hsa-mir-3156-2	0	0.000000	N
hsa-mir-3156-3	0	0.000000	N
hsa-mir-3157	4	0.398897	N
hsa-mir-3158-1	1	0.099724	N
hsa-mir-3158-2	1	0.099724	N
hsa-mir-3159	0	0.000000	N
hsa-mir-3160-1	1	0.099724	N
hsa-mir-3160-2	0	0.000000	N
hsa-mir-3161	7	0.698069	N
hsa-mir-3162	0	0.000000	N
hsa-mir-3163	0	0.000000	N
hsa-mir-3164	0	0.000000	N
hsa-mir-3165	1	0.099724	N
hsa-mir-3166	2	0.199448	N
hsa-mir-3167	0	0.000000	N
hsa-mir-3168	0	0.000000	N
hsa-mir-3169	0	0.000000	N
hsa-mir-3170	3	0.299173	N
hsa-mir-3171	0	0.000000	N
hsa-mir-3173	14	1.396139	N
hsa-mir-3174	1	0.099724	N
hsa-mir-3175	0	0.000000	N
hsa-mir-3176	2	0.199448	N
hsa-mir-3177	0	0.000000	N
hsa-mir-3178	0	0.000000	N
hsa-mir-3179-1	0	0.000000	N
hsa-mir-3179-2	0	0.000000	N
hsa-mir-3179-3	0	0.000000	N
hsa-mir-3179-4	0	0.000000	N
hsa-mir-3180-1	0	0.000000	N
hsa-mir-3180-2	0	0.000000	N
hsa-mir-3180-3	0	0.000000	N
hsa-mir-3180-4	0	0.000000	N
hsa-mir-3180-5	0	0.000000	N
hsa-mir-3181	0	0.000000	N
hsa-mir-3182	0	0.000000	N
hsa-mir-3183	3	0.299173	N
hsa-mir-3184	0	0.000000	N
hsa-mir-3185	0	0.000000	N
hsa-mir-3186	0	0.000000	N
hsa-mir-3187	2	0.199448	N
hsa-mir-3188	2	0.199448	N
hsa-mir-3189	0	0.000000	N
hsa-mir-3190	0	0.000000	N
hsa-mir-3191	2	0.199448	N
hsa-mir-3192	0	0.000000	N
hsa-mir-3193	2	0.199448	N
hsa-mir-3194	4	0.398897	N
hsa-mir-3195	0	0.000000	N
hsa-mir-3196	0	0.000000	N
hsa-mir-3197	0	0.000000	N
hsa-mir-3198-1	0	0.000000	N
hsa-mir-3198-2	0	0.000000	N
hsa-mir-3199-1	5	0.498621	N
hsa-mir-3199-2	3	0.299173	N
hsa-mir-32	479	47.767888	N
hsa-mir-3200	0	0.000000	N
hsa-mir-3201	0	0.000000	N
hsa-mir-3202-1	1	0.099724	N
hsa-mir-3202-2	0	0.000000	N
hsa-mir-320a	4853	483.961508	Y
hsa-mir-320b-1	13	1.296415	Y
hsa-mir-320b-2	12	1.196690	Y
hsa-mir-320c-1	11	1.096966	N
hsa-mir-320c-2	2	0.199448	N
hsa-mir-320d-1	0	0.000000	N
hsa-mir-320d-2	1	0.099724	N
hsa-mir-320e	1	0.099724	N
hsa-mir-323a	124	12.365800	N
hsa-mir-323b	33	3.290898	N
hsa-mir-324	404	40.288574	N
hsa-mir-325	0	0.000000	N
hsa-mir-326	8	0.797794	N
hsa-mir-328	2001	199.548110	N
hsa-mir-329-1	11	1.096966	N
hsa-mir-329-2	10	0.997242	N
hsa-mir-330	73	7.279866	N
hsa-mir-331	154	15.357526	N
hsa-mir-335	1603	159.857881	N
hsa-mir-337	347	34.604295	N
hsa-mir-338	2915	290.696022	N
hsa-mir-339	493	49.164027	N
hsa-mir-33a	273	27.224705	N
hsa-mir-33b	43	4.288140	N
hsa-mir-340	667	66.516037	N
hsa-mir-342	2242	223.581640	N
hsa-mir-345	163	16.255043	N
hsa-mir-346	0	0.000000	N
hsa-mir-34a	2508	250.108276	N
hsa-mir-34b	386	38.493538	N
hsa-mir-34c	2748	274.042082	N
hsa-mir-3529	0	0.000000	N
hsa-mir-3591	2	0.199448	N
hsa-mir-3605	34	3.390623	N
hsa-mir-3606	0	0.000000	N
hsa-mir-3607	434	43.280300	N
hsa-mir-3609	1	0.099724	N
hsa-mir-361	12310	1227.604813	N
hsa-mir-3610	16	1.595587	N
hsa-mir-3611	0	0.000000	N
hsa-mir-3612	0	0.000000	N
hsa-mir-3613	734	73.197558	N
hsa-mir-3614	14	1.396139	N
hsa-mir-3615	121	12.066627	N
hsa-mir-3616	2	0.199448	N
hsa-mir-3617	0	0.000000	N
hsa-mir-3618	1	0.099724	N
hsa-mir-3619	5	0.498621	N
hsa-mir-362	144	14.360284	N
hsa-mir-3620	1	0.099724	N
hsa-mir-3621	0	0.000000	N
hsa-mir-3622a	24	2.393381	N
hsa-mir-3622b	1	0.099724	N
hsa-mir-363	1072	106.904335	N
hsa-mir-3646	0	0.000000	N
hsa-mir-3648-1	0	0.000000	N
hsa-mir-3648-2	0	0.000000	N
hsa-mir-3649	0	0.000000	N
hsa-mir-3650	1	0.099724	N
hsa-mir-3651	1	0.099724	N
hsa-mir-3652	9	0.897518	N
hsa-mir-3653	62	6.182900	N
hsa-mir-3654	0	0.000000	N
hsa-mir-3655	9	0.897518	N
hsa-mir-3656	0	0.000000	N
hsa-mir-3657	0	0.000000	N
hsa-mir-3658	0	0.000000	N
hsa-mir-3659	0	0.000000	N
hsa-mir-365a	429	42.781679	Y
hsa-mir-365b	419	41.784437	Y
hsa-mir-3660	7	0.698069	N
hsa-mir-3661	2	0.199448	N
hsa-mir-3662	4	0.398897	N
hsa-mir-3663	0	0.000000	N
hsa-mir-3664	0	0.000000	N
hsa-mir-3665	0	0.000000	N
hsa-mir-3666	0	0.000000	N
hsa-mir-3667	6	0.598345	N
hsa-mir-3668	0	0.000000	N
hsa-mir-367	0	0.000000	N
hsa-mir-3670-1	0	0.000000	N
hsa-mir-3670-2	0	0.000000	N
hsa-mir-3670-3	0	0.000000	N
hsa-mir-3670-4	0	0.000000	N
hsa-mir-3671	0	0.000000	N
hsa-mir-3672	0	0.000000	N
hsa-mir-3674	0	0.000000	N
hsa-mir-3675	0	0.000000	N
hsa-mir-3677	12	1.196690	N
hsa-mir-3678	0	0.000000	N
hsa-mir-3679	1	0.099724	N
hsa-mir-3680-1	2	0.199448	N
hsa-mir-3680-2	0	0.000000	N
hsa-mir-3681	1	0.099724	N
hsa-mir-3682	4	0.398897	N
hsa-mir-3683	0	0.000000	N
hsa-mir-3684	7	0.698069	N
hsa-mir-3685	0	0.000000	N
hsa-mir-3686	0	0.000000	N
hsa-mir-3687-1	0	0.000000	N
hsa-mir-3687-2	0	0.000000	N
hsa-mir-3688-1	2	0.199448	N
hsa-mir-3688-2	1	0.099724	N
hsa-mir-3689a	0	0.000000	N
hsa-mir-3689b	0	0.000000	N
hsa-mir-3689c	0	0.000000	N
hsa-mir-3689d-1	0	0.000000	N
hsa-mir-3689d-2	0	0.000000	N
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	613	61.130930	N
hsa-mir-3690-1	21	2.094208	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	2	0.199448	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	284	28.321671	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	142	14.160835	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	783	78.084043	N
hsa-mir-373	104	10.371316	N
hsa-mir-374a	12119	1208.557493	N
hsa-mir-374b	1514	150.982428	N
hsa-mir-374c	0	0.000000	N
hsa-mir-375	1236	123.259102	N
hsa-mir-376a-1	17	1.695311	Y
hsa-mir-376a-2	11	1.096966	N
hsa-mir-376b	37	3.689795	Y
hsa-mir-376c	318	31.712293	Y
hsa-mir-377	150	14.958629	N
hsa-mir-378a	7499	747.831722	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	109	10.869937	N
hsa-mir-378d-1	5	0.498621	N
hsa-mir-378d-2	7	0.698069	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	0	0.000000	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	0	0.000000	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	18491	1844.000049	N
hsa-mir-380	22	2.193932	N
hsa-mir-381	2563	255.593106	N
hsa-mir-382	1160	115.680064	N
hsa-mir-383	750	74.793145	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	5	0.498621	N
hsa-mir-3910-1	0	0.000000	N
hsa-mir-3910-2	1	0.099724	N
hsa-mir-3911	1	0.099724	N
hsa-mir-3912	40	3.988968	N
hsa-mir-3913-1	38	3.789519	N
hsa-mir-3913-2	35	3.490347	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	1	0.099724	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
hsa-mir-3917	6	0.598345	N
hsa-mir-3918	0	0.000000	N
hsa-mir-3919	0	0.000000	N
hsa-mir-3920	0	0.000000	N
hsa-mir-3921	0	0.000000	N
hsa-mir-3922	21	2.094208	N
hsa-mir-3923	1	0.099724	N
hsa-mir-3924	3	0.299173	N
hsa-mir-3925	0	0.000000	N
hsa-mir-3926-1	1	0.099724	N
hsa-mir-3926-2	3	0.299173	N
hsa-mir-3927	0	0.000000	N
hsa-mir-3928	25	2.493105	N
hsa-mir-3929	0	0.000000	N
hsa-mir-3934	36	3.590071	N
hsa-mir-3935	0	0.000000	N
hsa-mir-3936	0	0.000000	N
hsa-mir-3937	0	0.000000	N
hsa-mir-3938	0	0.000000	N
hsa-mir-3939	0	0.000000	N
hsa-mir-3940	11	1.096966	N
hsa-mir-3941	1	0.099724	N
hsa-mir-3942	5	0.498621	N
hsa-mir-3943	1	0.099724	N
hsa-mir-3944	2	0.199448	N
hsa-mir-3945	0	0.000000	N
hsa-mir-3960	0	0.000000	N
hsa-mir-3972	0	0.000000	N
hsa-mir-3973	0	0.000000	N
hsa-mir-3974	0	0.000000	N
hsa-mir-3975	0	0.000000	N
hsa-mir-3976	0	0.000000	N
hsa-mir-3977	0	0.000000	N
hsa-mir-3978	0	0.000000	N
hsa-mir-409	790	78.782112	N
hsa-mir-410	270	26.925532	N
hsa-mir-411	507	50.560166	N
hsa-mir-412	85	8.476556	N
hsa-mir-421	55	5.484831	N
hsa-mir-422a	0	0.000000	N
hsa-mir-423	2872	286.407882	N
hsa-mir-424	541	53.950788	N
hsa-mir-425	796	79.380457	N
hsa-mir-4251	0	0.000000	N
hsa-mir-4252	0	0.000000	N
hsa-mir-4253	0	0.000000	N
hsa-mir-4254	0	0.000000	N
hsa-mir-4255	0	0.000000	N
hsa-mir-4256	0	0.000000	N
hsa-mir-4257	0	0.000000	N
hsa-mir-4258	0	0.000000	N
hsa-mir-4259	0	0.000000	N
hsa-mir-4260	0	0.000000	N
hsa-mir-4261	0	0.000000	N
hsa-mir-4262	0	0.000000	N
hsa-mir-4263	0	0.000000	N
hsa-mir-4264	0	0.000000	N
hsa-mir-4265	0	0.000000	N
hsa-mir-4266	0	0.000000	N
hsa-mir-4267	0	0.000000	N
hsa-mir-4268	0	0.000000	N
hsa-mir-4269	0	0.000000	N
hsa-mir-4270	0	0.000000	N
hsa-mir-4271	0	0.000000	N
hsa-mir-4272	0	0.000000	N
hsa-mir-4273	0	0.000000	N
hsa-mir-4274	0	0.000000	N
hsa-mir-4275	0	0.000000	N
hsa-mir-4276	0	0.000000	N
hsa-mir-4277	0	0.000000	N
hsa-mir-4278	0	0.000000	N
hsa-mir-4279	0	0.000000	N
hsa-mir-4280	0	0.000000	N
hsa-mir-4281	0	0.000000	N
hsa-mir-4282	0	0.000000	N
hsa-mir-4283-1	0	0.000000	N
hsa-mir-4283-2	0	0.000000	N
hsa-mir-4284	0	0.000000	N
